mechanism,dynamic_mode,run,timestep,alpha,friction
Plutocracy,learning,0,0,0.7207774379580321,40.41085193420793
Plutocracy,learning,0,1,0.7227216732762456,27.394404429271514
Plutocracy,learning,0,2,0.7237737305684442,20.194519982200244
Plutocracy,learning,0,3,0.7243211007108972,16.337010910109157
Plutocracy,learning,0,4,0.7245808417950199,14.171914376591163
Plutocracy,learning,0,5,0.7248922904410289,11.541586577541322
Plutocracy,learning,0,6,0.7250444216555485,10.350976711488329
Plutocracy,learning,0,7,0.7252156518808912,9.009534389346372
Plutocracy,learning,0,8,0.7253110790501718,8.232677812356497
Plutocracy,learning,0,9,0.72545842527919,7.337576459230602
Plutocracy,learning,0,10,0.7255216786210689,6.850205726371982
Plutocracy,learning,0,11,0.7256130534428158,6.2215581231286885
Plutocracy,learning,0,12,0.7256919823773205,5.778682415348033
Plutocracy,learning,0,13,0.7257158651489355,5.545122698673306
Plutocracy,learning,0,14,0.7257653962923007,5.081704174811314
Plutocracy,learning,0,15,0.7258087470216721,4.784113627209732
Plutocracy,learning,0,16,0.7258219485642698,4.61592371302118
Plutocracy,learning,0,17,0.7258469951181703,4.305932815602268
Plutocracy,learning,0,18,0.7258607670304803,4.125348716938282
Plutocracy,learning,0,19,0.7258498864675682,4.090298385587939
Plutocracy,learning,0,20,0.7258923671034823,3.6716462038542406
Plutocracy,learning,0,21,0.7259280317799386,3.5142066928489792
Plutocracy,learning,0,22,0.7259356501772591,3.4367859109799928
Plutocracy,learning,0,23,0.7259564191073807,3.2528518560614534
Plutocracy,learning,0,24,0.7259796958753767,3.119347251975066
Plutocracy,learning,0,25,0.7259832274366604,3.0611817080406647
Plutocracy,learning,0,26,0.7259779054788509,3.0057223204809405
Plutocracy,learning,0,27,0.7260268875446517,2.7920411074405123
Plutocracy,learning,0,28,0.7260400931668352,2.714058544484793
Plutocracy,learning,0,29,0.726053146401185,2.6251113538353
Plutocracy,learning,0,30,0.7260357068218668,2.722676812962804
Plutocracy,learning,0,31,0.7260445350003272,2.4719802112753917
Plutocracy,learning,0,32,0.7260579823486909,2.388233563297584
Plutocracy,learning,0,33,0.726053820619033,2.387176626863087
Plutocracy,learning,0,34,0.7260593823714173,2.2717361701483743
Plutocracy,learning,0,35,0.7260566806929905,2.2469234393839126
Plutocracy,learning,0,36,0.7260696068210042,2.1330341264945565
Plutocracy,learning,0,37,0.7260622884841488,2.162533158834016
Plutocracy,learning,0,38,0.7260834494564774,2.0180742145325334
Plutocracy,learning,0,39,0.7260860030058273,1.9997140563797702
Plutocracy,learning,0,40,0.7260862695893154,1.9606151017443367
Plutocracy,learning,0,41,0.7260995028465905,1.8804051882192347
